Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
Amazon.com,135-3117788-2127988,2023-01-26T01:04:42Z,Not Applicable,USD,146.99,10.29,0,0,157.28,146.99,10.29,B0BSHF7WHW,New,1,Visa - 7743,Closed,Shipped,2023-01-30T01:04:42.000Z,std-n-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA955712084340),Kindle Paperwhite 11th Generation 8GB,Not Available,Not Available,Not Available,Not Available
Amazon.com,687-3310140-9882862,2023-01-21T11:23:24Z,Not Applicable,USD,15.01,1.05,0,0,16.06,15.01,1.05,B07XJ8C8F7,New,1,AmericanExpress - 2084,Cancelled,Not Available,Not Available,rush,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Not Available,AmazonBasics AA Performance Alkaline Batteries 48-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,368-5366937-8487220,2023-01-12T12:20:41Z,Not Applicable,USD,49.78,3.48,0,0,159.78,149.34,10.44,B09B8YWXDF,New,3,AmericanExpress - 2084,Closed,Shipped,2023-01-15T12:20:41.000Z,rush,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA416160605107),Fire TV Stick 4K Max Streaming Device,Not Available,Not Available,Not Available,Not Available
Amazon.com,783-6828829-2089496,2023-01-23T15:12:07Z,Not Applicable,USD,23.35,1.63,0,0,24.98,23.35,1.63,B07QBP9X8F,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-01-25T15:12:07.000Z,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA695067706602),Amazon Smart Plug Alexa-Compatible,Not Available,Not Available,Not Available,Not Available
Amazon.com,909-9288312-1440972,2023-01-10T09:54:10Z,Not Applicable,USD,12.27,0.86,0,0,13.13,12.27,0.86,B0B4MWY89V,New,1,Visa - 7743,Cancelled,Not Available,Not Available,expd-consolidated-us,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Not Available,Dash Mini Waffle Maker,Not Available,Not Available,Not Available,Not Available
Amazon.com,834-9030667-9819709,2023-01-12T17:36:23Z,Not Applicable,USD,12.03,0.84,0,0,38.61,36.09,2.52,B0B4MWY89V,New,3,Discover - 3319,Closed,Shipped,2023-01-16T17:36:23.000Z,std-us-5,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA943577941619),Dash Mini Waffle Maker,Not Available,Not Available,Not Available,Not Available
Amazon.com,886-3164813-8258130,2023-01-14T18:04:08Z,Not Applicable,USD,22.83,1.6,0,0,24.43,22.83,1.6,B07B4Q5796,New,1,Gift Certificate/Card,Closed,Shipped,2023-01-17T18:04:08.000Z,std-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA163858482694),Etekcity Digital Body Weight Bathroom Scale,Not Available,Not Available,Not Available,Not Available
Amazon.com,356-4293399-5604524,2023-01-27T03:33:09Z,Not Applicable,USD,30.42,2.13,0,0,32.55,30.42,2.13,B08BHXG144,New,1,Discover - 3319,Closed,Shipped,2023-01-30T03:33:09.000Z,rush,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA787732369667),Anker 65W Fast Charger USB-C Wall Charger,Not Available,Not Available,Not Available,Not Available
Amazon.com,962-1691125-1476028,2023-02-10T19:34:05Z,Not Applicable,USD,25.02,1.75,0,0,26.77,25.02,1.75,B07B4Q5796,New,1,Gift Certificate/Card,Closed,Shipped,2023-02-15T19:34:05.000Z,second,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA147593489764),Etekcity Digital Body Weight Bathroom Scale,Not Available,Not Available,Not Available,Not Available
Amazon.com,757-6068298-9102469,2023-02-21T18:16:41Z,Not Applicable,USD,25.58,1.79,0,0,27.37,25.58,1.79,B07YTF1HHQ,New,1,Gift Certificate/Card,Closed,Shipped,2023-02-23T18:16:41.000Z,no-rush-delivery,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA985815005569),Govee Smart LED Strip Lights 32.8ft,Not Available,Not Available,Not Available,Not Available
Amazon.com,721-3410360-6244264,2023-02-26T21:25:19Z,Not Applicable,USD,13.91,0.97,0,0,14.88,13.91,0.97,B09KZ6TBNY,New,1,Visa - 7743,Closed,Shipped,2023-03-02T21:25:19.000Z,second,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA889679065378),iHealth COVID-19 Antigen Rapid Test 2-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,373-8542969-5159388,2023-03-11T23:55:22Z,Not Applicable,USD,60.17,4.21,0,0,64.38,60.17,4.21,B01NAWKBH0,New,1,AmericanExpress - 2084,Closed,Shipped,2023-03-15T23:55:22.000Z,rush,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA203684279962),Logitech MX Master 2S Wireless Mouse,Not Available,Not Available,Not Available,Not Available
Amazon.com,294-3673322-9359508,2023-03-02T09:24:55Z,Not Applicable,USD,107.25,7.51,0,0,114.76,107.25,7.51,B07VGRJDFY,New,1,Gift Certificate/Card,Closed,Shipped,2023-03-07T09:24:55.000Z,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA666918371818),Ninja AF101 Air Fryer 4 Qt,Not Available,Not Available,Not Available,Not Available
Amazon.com,149-1847927-5720376,2023-03-15T15:56:19Z,Not Applicable,USD,48.92,3.42,0,0,52.34,48.92,3.42,B08N5WRWNW,New,1,Visa - 7743,Closed,Shipped,2023-03-19T15:56:19.000Z,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA754960583409),Echo Dot (4th Gen) Smart Speaker with Alexa,Not Available,Not Available,Not Available,Not Available
Amazon.com,882-7765480-7139410,2023-03-27T20:43:30Z,Not Applicable,USD,35.01,2.45,0,0,37.46,35.01,2.45,B07YFF3J3K,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-03-30T20:43:30.000Z,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA538280978812),Crest 3D Whitestrips Professional Effects 20 Treatments,Not Available,Not Available,Not Available,Not Available
Amazon.com,231-2622046-7608607,2023-03-02T18:35:12Z,Not Applicable,USD,37.13,2.6,0,0,39.73,37.13,2.6,B07YFF3J3K,New,1,Discover - 3319,Closed,Shipped,2023-03-05T18:35:12.000Z,rush,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA973481235730),Crest 3D Whitestrips Professional Effects 20 Treatments,Not Available,Not Available,Not Available,Not Available
Amazon.com,923-8948107-9712957,2023-03-11T17:23:48Z,Not Applicable,USD,44.1,3.09,0,0,47.19,44.1,3.09,B09JBCSC7H,New,1,Visa - 7743,Closed,Shipped,2023-03-13T17:23:48.000Z,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA265171508177),Massage Gun Deep Tissue Percussion Back Massager,Not Available,Not Available,Not Available,Not Available
Amazon.com,619-9551583-9931180,2023-03-20T16:08:20Z,Not Applicable,USD,306.38,21.45,0,0,327.83,306.38,21.45,B07PXGQC1Q,New,1,Gift Certificate/Card,Closed,Shipped,2023-03-25T16:08:20.000Z,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA879492955934),Bose QuietComfort 35 II Wireless Headphones,Not Available,Not Available,Not Available,Not Available
Amazon.com,711-8962302-5454861,2023-03-19T09:30:52Z,Not Applicable,USD,129.06,9.03,0,0,138.09,129.06,9.03,B0BSHF7WHW,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-03-20T09:30:52.000Z,next-1dc,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA821413075429),Kindle Paperwhite 11th Generation 8GB,Not Available,Not Available,Not Available,Not Available
Amazon.com,941-5063384-1529665,2023-04-26T18:36:14Z,Not Applicable,USD,70.29,4.92,0,0,75.21,70.29,4.92,B08L5M9BTX,New,1,AmericanExpress - 2084,Closed,Shipped,2023-04-27T18:36:14.000Z,std-us,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA223267798693),Cuisinart 12-Cup Programmable Coffee Maker,Not Available,Not Available,Not Available,Not Available
Amazon.com,822-3316639-9702060,2023-04-07T00:28:20Z,Not Applicable,USD,56.44,3.95,0,0,60.39,56.44,3.95,B01NAWKBH0,New,1,AmericanExpress - 2084,Closed,Shipped,2023-04-11T00:28:20.000Z,next-1dc,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA715070849168),Logitech MX Master 2S Wireless Mouse,Not Available,Not Available,Not Available,Not Available
Amazon.com,724-9123194-4225657,2023-05-11T21:30:33Z,Not Applicable,USD,276.75,19.37,0,0,888.36,830.25,58.11,B07PXGQC1Q,New,3,Discover - 3319,Closed,Shipped,2023-05-15T21:30:33.000Z,no-rush-delivery,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA374694672472),Bose QuietComfort 35 II Wireless Headphones,Not Available,Not Available,Not Available,Not Available
Amazon.com,673-5587856-5828304,2023-05-09T17:19:14Z,Not Applicable,USD,23.53,1.65,0,0,25.18,23.53,1.65,B07YTF1HHQ,New,1,AmericanExpress - 2084,Closed,Shipped,2023-05-12T17:19:14.000Z,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA727588670509),Govee Smart LED Strip Lights 32.8ft,Not Available,Not Available,Not Available,Not Available
Amazon.com,454-8421839-5302415,2023-05-22T17:24:57Z,Not Applicable,USD,20.55,1.44,0,0,21.99,20.55,1.44,B08KH62L3W,New,1,Discover - 3319,Closed,Shipped,2023-05-26T17:24:57.000Z,rush,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA627195804514),Neutrogena Hydro Boost Water Gel SPF 15 1.7 oz,Not Available,Not Available,Not Available,Not Available
Amazon.com,348-1851702-9909397,2023-05-07T06:52:34Z,Not Applicable,USD,52.48,3.67,0,0,56.15,52.48,3.67,B08HMWZBP5,New,1,Gift Certificate/Card,Closed,Shipped,2023-05-10T06:52:34.000Z,expd-consolidated-us,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA801048921593),KitchenAid 5-Speed Ultra Power Hand Mixer,Not Available,Not Available,Not Available,Not Available
Amazon.com,768-8980915-9010256,2023-05-08T01:06:26Z,Not Applicable,USD,134.66,9.43,0,0,144.09,134.66,9.43,B07ZPMLBMG,New,1,Visa - 7743,Closed,Shipped,2023-05-11T01:06:26.000Z,std-us-5,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA321837374500),Fitbit Charge 5 Advanced Fitness Tracker,Not Available,Not Available,Not Available,Not Available
Amazon.com,279-8010946-3949245,2023-05-25T09:20:18Z,Not Applicable,USD,56.66,3.97,0,0,60.63,56.66,3.97,B08HMWZBP5,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-05-26T09:20:18.000Z,next-1dc,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA537383162273),KitchenAid 5-Speed Ultra Power Hand Mixer,Not Available,Not Available,Not Available,Not Available
Amazon.com,756-9796605-9286475,2023-05-26T15:11:59Z,Not Applicable,USD,335.88,23.51,0,0,359.39,335.88,23.51,B09BCV7D4M,New,1,Discover - 3319,Closed,Shipped,2023-05-29T15:11:59.000Z,std-n-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA613266685176),iRobot Roomba i3 EVO Wi-Fi Connected Robot Vacuum,Not Available,Not Available,Not Available,Not Available
Amazon.com,909-5949685-4240708,2023-05-09T06:51:07Z,Not Applicable,USD,28.82,2.02,0,0,30.84,28.82,2.02,B08BHXG144,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-05-12T06:51:07.000Z,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA770768643085),Anker 65W Fast Charger USB-C Wall Charger,Not Available,Not Available,Not Available,Not Available
Amazon.com,354-1114590-5375250,2023-06-28T20:57:25Z,Not Applicable,USD,97.04,6.79,0,0,103.83,97.04,6.79,B09G9HD6PD,New,1,AmericanExpress - 2084,Closed,Shipped,2023-07-02T20:57:25.000Z,second,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA359345477235),Apple AirTag 4-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,576-6147356-3679603,2023-06-15T08:21:19Z,Not Applicable,USD,66.65,4.67,0,0,71.32,66.65,4.67,B09V3KXJPB,New,1,Visa - 4821,Closed,Shipped,2023-06-20T08:21:19.000Z,rush,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA853360527876),WD 2TB My Passport Portable External Hard Drive,Not Available,Not Available,Not Available,Not Available
Amazon.com,256-8633275-7268384,2023-06-17T22:49:19Z,Not Applicable,USD,22.05,1.54,0,0,47.18,44.1,3.08,B07B4Q5796,New,2,Visa - 7743,Closed,Shipped,2023-06-18T22:49:19.000Z,std-n-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA870585189303),Etekcity Digital Body Weight Bathroom Scale,Not Available,Not Available,Not Available,Not Available
Amazon.com,640-7069742-2310346,2023-06-18T15:48:34Z,Not Applicable,USD,26.26,1.84,0,0,28.1,26.26,1.84,B07YTF1HHQ,New,1,Gift Certificate/Card,Closed,Shipped,2023-06-20T15:48:34.000Z,std-n-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA722414826633),Govee Smart LED Strip Lights 32.8ft,Not Available,Not Available,Not Available,Not Available
Amazon.com,796-4446065-9201172,2023-06-04T01:53:35Z,Not Applicable,USD,41.84,2.93,0,0,44.77,41.84,2.93,B09JBCSC7H,New,1,AmericanExpress - 2084,Closed,Shipped,2023-06-09T01:53:35.000Z,rush,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA591818317190),Massage Gun Deep Tissue Percussion Back Massager,Not Available,Not Available,Not Available,Not Available
Amazon.com,505-5269083-1050591,2023-06-26T01:29:08Z,Not Applicable,USD,91.11,6.38,0,0,97.49,91.11,6.38,B07VGRJDFY,New,1,Discover - 3319,Closed,Shipped,2023-07-01T01:29:08.000Z,next-1dc,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA339426407161),Ninja AF101 Air Fryer 4 Qt,Not Available,Not Available,Not Available,Not Available
Amazon.com,393-7859648-4019585,2023-07-19T02:02:27Z,Not Applicable,USD,142.79,10.0,0,0,152.79,142.79,10.0,B07ZPMLBMG,New,1,AmericanExpress - 2084,Cancelled,Not Available,Not Available,next-1dc,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Not Available,Fitbit Charge 5 Advanced Fitness Tracker,Not Available,Not Available,Not Available,Not Available
Amazon.com,799-3231198-6834610,2023-07-25T04:49:41Z,Not Applicable,USD,136.7,9.57,0,0,438.81,410.1,28.71,B0BSHF7WHW,New,3,AmericanExpress - 2084,Closed,Shipped,2023-07-29T04:49:41.000Z,rush,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA293783053908),Kindle Paperwhite 11th Generation 8GB,Not Available,Not Available,Not Available,Not Available
Amazon.com,644-7363203-4853123,2023-07-18T12:33:08Z,Not Applicable,USD,17.63,1.23,0,0,18.86,17.63,1.23,B08KH62L3W,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-07-20T12:33:08.000Z,std-us-5,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,Chris Taylor 1002 SUNSET BLVD AUSTIN TX 78701-2200 United States,AMZN_US(TBA603574229747),Neutrogena Hydro Boost Water Gel SPF 15 1.7 oz,Not Available,Not Available,Not Available,Not Available
Amazon.com,168-2692765-1563316,2023-07-12T04:17:12Z,Not Applicable,USD,14.26,1.0,0,0,30.52,28.52,2.0,B07XJ8C8F7,New,2,Visa - 7743,Closed,Shipped,2023-07-13T04:17:12.000Z,expd-consolidated-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA759047446060),AmazonBasics AA Performance Alkaline Batteries 48-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,615-5853035-4928578,2023-07-22T22:55:03Z,Not Applicable,USD,69.14,4.84,0,0,73.98,69.14,4.84,B09V3KXJPB,New,1,Visa - 4821,Closed,Shipped,2023-07-24T22:55:03.000Z,std-us,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA734502036188),WD 2TB My Passport Portable External Hard Drive,Not Available,Not Available,Not Available,Not Available
Amazon.com,381-2022699-3938247,2023-07-11T18:38:49Z,Not Applicable,USD,51.07,3.57,0,0,54.64,51.07,3.57,B09B8YWXDF,New,1,AmericanExpress - 2084,Closed,Shipped,2023-07-14T18:38:49.000Z,no-rush-delivery,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA845717962258),Fire TV Stick 4K Max Streaming Device,Not Available,Not Available,Not Available,Not Available
Amazon.com,407-7315953-4084977,2023-08-14T17:31:03Z,Not Applicable,USD,24.3,1.7,0,0,26.0,24.3,1.7,B07B4Q5796,New,1,AmericanExpress - 2084,Closed,Shipped,2023-08-17T17:31:03.000Z,std-us,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA691650712027),Etekcity Digital Body Weight Bathroom Scale,Not Available,Not Available,Not Available,Not Available
Amazon.com,670-9891787-3249703,2023-08-16T07:54:14Z,Not Applicable,USD,26.52,1.86,0,0,28.38,26.52,1.86,B07QBP9X8F,New,1,AmericanExpress - 2084,Closed,Shipped,2023-08-19T07:54:14.000Z,std-us-5,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA367956219484),Amazon Smart Plug Alexa-Compatible,Not Available,Not Available,Not Available,Not Available
Amazon.com,374-7327828-1663497,2023-08-09T06:21:41Z,Not Applicable,USD,53.57,3.75,0,0,57.32,53.57,3.75,B08HMWZBP5,New,1,Visa - 7743,Closed,Shipped,2023-08-10T06:21:41.000Z,next-1dc,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA181061582626),KitchenAid 5-Speed Ultra Power Hand Mixer,Not Available,Not Available,Not Available,Not Available
Amazon.com,859-2968239-9034958,2023-08-07T18:46:42Z,Not Applicable,USD,48.31,3.38,0,0,51.69,48.31,3.38,B09JBCSC7H,New,1,Visa - 7743,Closed,Shipped,2023-08-12T18:46:42.000Z,expd-consolidated-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA370215467820),Massage Gun Deep Tissue Percussion Back Massager,Not Available,Not Available,Not Available,Not Available
Amazon.com,415-5388275-7033835,2023-08-23T19:45:13Z,Not Applicable,USD,53.03,3.71,0,0,56.74,53.03,3.71,B08HMWZBP5,New,1,Gift Certificate/Card,Closed,Shipped,2023-08-27T19:45:13.000Z,second,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA613236897932),KitchenAid 5-Speed Ultra Power Hand Mixer,Not Available,Not Available,Not Available,Not Available
Amazon.com,116-5375063-8005797,2023-08-04T23:30:48Z,Not Applicable,USD,52.93,3.71,0,0,56.64,52.93,3.71,B08HMWZBP5,New,1,Visa - 7743,Closed,Shipped,2023-08-07T23:30:48.000Z,std-us,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA268771565771),KitchenAid 5-Speed Ultra Power Hand Mixer,Not Available,Not Available,Not Available,Not Available
Amazon.com,840-9230828-8731427,2023-08-07T10:14:24Z,Not Applicable,USD,19.69,1.38,0,0,21.07,19.69,1.38,B08KH62L3W,New,1,Discover - 3319,Cancelled,Not Available,Not Available,std-n-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Not Available,Neutrogena Hydro Boost Water Gel SPF 15 1.7 oz,Not Available,Not Available,Not Available,Not Available
Amazon.com,636-1567468-2247057,2023-08-06T23:50:22Z,Not Applicable,USD,59.85,4.19,0,0,64.04,59.85,4.19,B01NAWKBH0,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-08-08T23:50:22.000Z,next-1dc,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,Morgan Lee 88 BIRCHWOOD LN APT 3B DENVER CO 80203-5541 United States,AMZN_US(TBA154409571483),Logitech MX Master 2S Wireless Mouse,Not Available,Not Available,Not Available,Not Available
Amazon.com,775-9184838-1263935,2023-09-25T00:26:08Z,Not Applicable,USD,13.46,0.94,0,0,14.4,13.46,0.94,B09KZ6TBNY,New,1,Visa - 4821,Closed,Shipped,2023-09-27T00:26:08.000Z,std-n-us,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA684143952105),iHealth COVID-19 Antigen Rapid Test 2-Pack,Not Available,Not Available,Not Available,Not Available
Amazon.com,925-4007598-2795437,2023-09-18T13:00:01Z,Not Applicable,USD,76.67,5.37,0,0,82.04,76.67,5.37,B09V3KXJPB,New,1,Gift Certificate/Card and Visa - 4821,Closed,Shipped,2023-09-23T13:00:01.000Z,std-us-5,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,Jordan Kim 5 HARBOR VIEW RD SEATTLE WA 98101-4411 United States,AMZN_US(TBA207022204868),WD 2TB My Passport Portable External Hard Drive,Not Available,Not Available,Not Available,Not Available
Amazon.com,570-5080351-4789255,2023-09-17T04:15:12Z,Not Applicable,USD,96.12,6.73,0,0,102.85,96.12,6.73,B09G9HD6PD,New,1,Discover - 3319,Closed,Shipped,2023-09-22T04:15:12.000Z,std-us-5,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,Alex Johnson 4521 MAPLE RIDGE DR SPRINGFIELD IL 62704-1832 United States,AMZN_US(TBA852907658069),Apple AirTag 4-Pack,Not Available,Not Available,Not Available,Not Available
